design_id,altruism_response_gamma,altruism_satisfaction_slope,altruism_satisfaction_theta,break_even_distance_common,election_impact_on_mutation,known_cells,mu,participation_alpha,participation_beta,participation_signal_clip,participation_signal_group_shrink_k,puzzle_local_kappa,puzzle_shock_prob,reward_rate_personal
115,0.6715249845603679,5.871087672719013,0.7039620566592912,0.5007256875265867,1.8218552913238055,12.0,0.28211397364929675,0.1351237067563595,5.06550583174183,0.35671597906738484,3.0243567986294275,90.4150588078159,0.07468940203330642,0.25490536480224557
116,0.9441190964988394,8.885840895237969,0.7418613154587651,0.5054562614031225,2.010832616383756,15.0,0.2874526230061629,0.12858574860112795,5.05041887617594,0.31079631998003276,2.282699012038341,98.6190424230151,0.04202367966686097,0.2466540742892172
117,0.5134056450563296,4.994602395739539,0.7052203345343375,0.488014984147469,2.915228394318323,16.0,0.11234307346716713,0.11496905211714238,5.145706683894341,0.34809428507061196,2.424871602986664,98.11415899147136,0.06021409675933467,0.24188551532815195
118,0.6148906800432932,6.189576544676241,0.7119809302311816,0.4866206750908021,1.3421713501931753,11.0,0.15587700267355523,0.1238785651734615,5.274410599300886,0.3533735182938435,3.028339445301991,87.04911403077712,0.07450761134703371,0.2321730716783194
119,0.6160177872293131,5.528237518030702,0.7581197978035863,0.4583410058816648,2.199527449650352,15.0,0.17045661392087635,0.11670901549154876,5.100407392429622,0.3349743835629131,3.133568371533995,106.81369681071541,0.07820288653790389,0.257687025545095
120,0.5465924617082323,5.396099114657045,0.6415221340692665,0.5051231760709503,1.42021748025027,15.0,0.15243349959856584,0.12065347708651508,5.193127835801893,0.3803169279609882,2.859382215691662,104.17043817504904,0.0690780308143969,0.2353183395570462
121,0.978420816506884,6.94818963881341,0.7279900528048545,0.5268860500449705,1.570655628786539,13.0,0.24969439842278382,0.12897089532935008,5.291168155755646,0.2864428609304816,3.250085683304782,104.65804452517693,0.06973416144359243,0.2539522412942593
122,0.5565990678924504,8.735111522803662,0.6573714436256326,0.4874417750826228,2.846156345811435,15.0,0.12441133743790211,0.12452747795157643,5.040089805474763,0.378929259685567,2.3382730832920045,104.51513787053312,0.06319306836972687,0.24405809438515186
123,0.6541531150188962,6.539367372899865,0.6521797286862456,0.5432306539982361,1.3156863442646916,14.0,0.2722586104518223,0.12316348335656468,5.286158154469811,0.3140557305224958,3.2286181471356823,121.82545013359965,0.07654553283990584,0.24442236493125793
124,0.5675703051745679,8.397741965833344,0.692806926391506,0.4850723935731194,1.2428619851263099,14.0,0.2815860661672126,0.13299930610572422,5.2212804385547456,0.353892394557166,2.462779524067532,103.12474379096251,0.06346683482688709,0.24321312810220563
125,0.7068012241243363,5.431690824861295,0.7134901788000948,0.5115968664760109,1.222004506210602,12.0,0.12455957389189956,0.11822886876504358,5.0886898621480166,0.3296072199581589,3.0298170762999135,117.5955648007861,0.0709716565537272,0.24761555101368013
126,0.9617735636819739,8.33939154934166,0.7497353453080884,0.4516770204778987,1.2327560251460035,16.0,0.1502703416387669,0.11848544552961655,5.110594595031599,0.321353670901879,1.99224000062575,94.5433513020563,0.0717411449512968,0.25575425048723904
127,0.6800040700885187,6.331216150577894,0.6940288765249869,0.5433825456865354,1.512089943139806,15.0,0.1687495123138212,0.1189032662055846,5.097227444414425,0.3057042282942143,2.134945203769061,94.90315552313214,0.07754723071079372,0.25204402209909704
128,0.5964021207213883,7.973899033784331,0.6754694082225079,0.47835029839569215,2.246540809089458,15.0,0.274083426661763,0.13397669411796975,5.30472394792761,0.37986661194140553,3.041432845482506,96.76592220089235,0.056337118582811124,0.23292905291690283
129,0.75896986684361,5.29930189149185,0.7178403213994069,0.4513392169649909,1.9967612067021085,13.0,0.28862699201523834,0.1154265509663496,5.358790302683244,0.3631555935428211,2.782837332831777,117.59917528649534,0.05148499653068074,0.24919629071318736
130,0.9955704323509648,10.066605661765172,0.6927890137464895,0.5193439424827128,2.306195697877974,12.0,0.2253408433170267,0.11114902143041083,5.332696141877376,0.3801595511074774,1.6585828337287023,105.52341995420836,0.05545874353481682,0.25481877536915704
131,0.8889430547533599,5.347046344002491,0.657891720369756,0.5338586652976296,2.2427092335480454,16.0,0.21127701284996242,0.11017385422447636,5.283656449965982,0.3391584056580468,3.2205583895834056,117.67601461813614,0.0670408322928201,0.23192294786822656
132,0.7072280612982031,9.983817694209487,0.7063358149486917,0.473671876691948,2.3368646693761934,13.0,0.29521868835467235,0.13086389024927506,5.398760215166844,0.39997635581360547,3.5897156686026603,118.56911914039122,0.060499209678455484,0.23868996284116953
133,0.6695671629552697,7.711142999207989,0.700907218911359,0.5043262745711362,2.508980115411472,11.0,0.21705083767451872,0.12437005756811063,5.216298935998478,0.32841673337877575,2.194973753813082,104.17162998771417,0.0452208641037804,0.2478981174098145
134,0.6680265633186142,8.45159020366258,0.6717517387421879,0.5141547200558069,3.0224499615595772,16.0,0.25519295470052106,0.11240960340460326,5.342567787712836,0.2913815078892711,3.2562611578709113,110.34602421873187,0.07180907405151955,0.24309598943561558
135,0.6098334067031195,6.700923123965429,0.6484721454489867,0.513684990498102,1.1189672699941355,16.0,0.10023925021982356,0.11249533628286006,5.287410071282638,0.3053316944438686,1.8934375288256369,99.47255309901057,0.07595656690296798,0.25269014749892726
136,0.8785214414460814,6.50460841976607,0.6734618253399296,0.49473060797058144,2.0723912467168653,13.0,0.1920469836357525,0.12671272943737902,5.200865810659948,0.3843612027233351,1.6022894692735064,89.68195592866253,0.05289321994093702,0.24390927332522697
137,0.6716972555458649,7.89762261766876,0.7360129290495555,0.5445334694839769,1.5504415383881425,13.0,0.23758831653912138,0.11207741056964636,5.129494833091453,0.3824100640990342,3.7371813721267286,107.28499497439941,0.05481141477120156,0.23230338712326484
138,0.5127671838658375,6.75891129205278,0.729742159728975,0.5070507308539363,2.888709133541232,12.0,0.2349517910448382,0.13392581443280774,5.341663243540073,0.3080025004308644,1.9548946439505288,98.6129644236268,0.045132544330700894,0.25860636666422226
139,0.5791893544012544,9.645779186363068,0.6602143666134197,0.5494878396925348,1.612570321613602,11.0,0.21119839217036418,0.10991801838794533,5.273878728074203,0.34823035603835834,3.145700318253581,119.61504597777477,0.0649163178365062,0.25593047611702135
140,0.9022549077455357,6.071843036223208,0.6949902188517791,0.4763550787761103,2.4183935741629696,16.0,0.16325121574410012,0.11047869616491075,5.311625007139376,0.3139964005470912,2.6599708444503576,87.4226685644151,0.05032143631874338,0.23081667345029977
141,0.9354286134622267,8.597860012872863,0.7219269644517696,0.5195481949237258,2.2454521638723506,11.0,0.16186248267532152,0.13497809888975942,5.0674304810642905,0.3292541526424189,2.537298003603333,109.06277557107228,0.05763065677785012,0.23408158184837133
142,0.8433598228144263,5.455080619509593,0.696984033961391,0.5332887940851109,1.8827227709647796,14.0,0.24105970686113715,0.11869465452822223,5.354774918352663,0.37257202632283376,2.612186117033023,87.58998441631941,0.040490102708336445,0.25385505958103827
143,0.7863451650528581,6.579295082614408,0.7122315620872903,0.46266516749537817,2.4219138985935436,16.0,0.11277426160133804,0.1233197101688155,5.2414113542251455,0.3893365391762602,1.7680916514659786,123.36115180341369,0.0413544744423104,0.2455609985347615
144,0.5530341953203832,5.177917896776256,0.6927607553241978,0.46589303726851444,1.8248231078775874,16.0,0.1853316756748174,0.12519803586838024,5.333551342644055,0.3073401585867385,1.9994266625495956,116.27961905797743,0.061346385468367584,0.25133152086800187
145,0.5077324881016367,6.320819625831721,0.6494664792688014,0.5276282630325495,2.9697321682739215,14.0,0.2883955900569573,0.12556347830303582,5.131025384896305,0.32446235162778236,2.063858574776721,85.61932208894959,0.06105298248000399,0.2355344356602344
146,0.6449638247507429,4.97440590023197,0.7520063541912871,0.46968780429905993,2.2324924836344158,12.0,0.26342164796994944,0.13201079891355785,5.1713029543926154,0.2974561067331345,1.9680823855526954,109.6141445599873,0.05036960264218657,0.24269611094603544
147,0.9299790833710805,7.483009997583383,0.6480189785937821,0.45317105151554715,1.6626776436080677,12.0,0.23236520800052385,0.1184467112079562,5.083649917302795,0.3110574628418322,3.1440405474622644,116.06377591777982,0.07201302315986303,0.2559666038275615
148,0.6839074179494414,7.643667885725565,0.7199176034987113,0.5227494047211104,2.725718234069939,15.0,0.18294144401604245,0.12324914763128039,5.240647992012591,0.3508269362543987,2.25492266690835,121.87100785380525,0.05908351892762924,0.24966145075015767
149,0.844168340621139,6.661039136795712,0.6414268348364651,0.5307010916021425,1.3723380902021667,11.0,0.2817977141077742,0.11347416323106228,5.146251362823886,0.2998902970749314,3.3174957552725735,115.72844449668113,0.06154588231373993,0.25474831950670485
150,0.8556532230328726,6.752499893963211,0.6938471139485324,0.4777097262118262,1.843582659104306,12.0,0.2559561634332753,0.11272716797687936,5.284479196887879,0.27564017949396835,2.4958872973093675,114.99103579605631,0.07682121292384878,0.2474859887057992
151,0.7969796882466447,9.75614479900765,0.6484008313686586,0.48160825404042645,2.321747332939429,16.0,0.13451788039933113,0.1333488417605701,5.1046384173493955,0.3721618578359023,3.6389474913656437,89.51698909661631,0.07300215145404701,0.2596628576225726
152,0.7624923736877227,8.375898429862207,0.7199825489570698,0.46552635791413555,3.0608331298576035,14.0,0.29232798877623445,0.12185789614414753,5.322541043925454,0.27962995913564315,2.5249045022645102,89.55522429739091,0.07020075092573545,0.24806136401810533
153,0.7897187412227338,5.52067592849629,0.6630556862843253,0.5172967742298342,2.8954887713933317,14.0,0.1326358094711988,0.10830765105298087,5.152425868940111,0.2962077802820221,1.7004331269803419,92.24351060262283,0.07662676982189405,0.2594633942697985
154,0.778272353833193,7.596018017773985,0.6992750978263361,0.5047467246061375,1.8914706495461184,16.0,0.18820939840159212,0.12305348078670361,5.393200637097123,0.29827827582605837,3.1781707296283344,89.53508871395294,0.04956771882558268,0.23034657150154458
155,0.906647930900121,9.187945785463166,0.7183053767475015,0.5006540558859397,2.29322738486026,14.0,0.21525143345283582,0.12038246442490431,5.381869938802492,0.36403423967057447,1.7578768636373103,88.1886070617165,0.07002145556428467,0.245320896339579
156,0.6962783055283666,5.983440404982032,0.6416719822293512,0.5339732866130753,1.4998324643459948,11.0,0.1986492761756769,0.1291460876077021,5.169757906494465,0.3513532705071874,3.205283180119314,88.50543461540467,0.05962628389896121,0.23859847931686998
157,0.7946091007625377,6.475639934448446,0.737662970649418,0.4691644851207173,2.4874577169761745,15.0,0.15850401309026432,0.13522973047586717,5.3562354256493165,0.3216376851466883,2.1359892678515444,88.81458798181535,0.047632875021166136,0.24988912800182256
158,0.7253147360797041,8.997236811354618,0.720169279856715,0.4969088625314172,1.6524251177128142,13.0,0.13600239325322536,0.13186917037749235,5.196043814063974,0.2769280509901251,2.338027055853664,103.17556591604952,0.07610552281619168,0.2519244175056569
159,0.9341332025779124,8.533976901268783,0.6978153825967244,0.4728289585357162,1.8592733448016163,13.0,0.261043092970575,0.12819154023470514,5.086256178684946,0.3112802150225248,3.0476389129036785,112.67307747051319,0.05210634838957065,0.25235050188468044
160,0.928121211044642,9.360251610831313,0.6684917464007049,0.47403662918829576,1.6619029205557818,15.0,0.1680317008647249,0.12234694219997769,5.345992084351492,0.2866945582457848,2.218589399107524,109.87174449488035,0.04387416351426935,0.2449892664993029
161,0.5215957458423404,6.741031606685502,0.7482707062815802,0.4779758714201094,2.896355023411105,12.0,0.12666628636556326,0.11239347238503938,5.198425866693496,0.3899945539861601,3.0810652590368255,93.0443677380981,0.06847108280885249,0.25641933043598725
162,0.9394531053612648,5.035114643313071,0.7180700959044434,0.5482345719575049,2.2347865049796303,14.0,0.19439847782526276,0.12597224079802347,5.091772533884306,0.2876266532873187,1.6276912651324928,94.9087789637948,0.053706431406994264,0.23406431465553204
163,0.6128515459161306,5.189333880284103,0.7077372059661063,0.5363566278823317,2.063785343310051,13.0,0.13357971360036056,0.13474652836952866,5.381533285556672,0.3463988226800512,3.3506274243561354,98.48968405078068,0.068527917381111,0.24717336234975695
164,0.5992212079015455,4.843969603299996,0.739676253127142,0.4916895693566628,2.378679088870367,16.0,0.11387254082379963,0.1137897858889348,5.26746422781181,0.31107940653045707,2.589204166582432,88.5597811322902,0.06379157755008495,0.23152903732350372
165,0.6147793542959725,8.092265048555564,0.7399323701339905,0.45449237958197986,2.3689631744826416,12.0,0.18870095108879634,0.11214379170694146,5.299209182979192,0.2835212971937982,2.6526781378232016,121.64253313421207,0.06534875941023355,0.2461025565618925
166,0.5933075775789927,5.642475257569739,0.6691635065148597,0.48386843904783,2.17623636624075,13.0,0.1926246040353566,0.11758326013246946,5.2908315105022865,0.3316916885840932,2.7060377073386555,109.10316951142076,0.04254625977589438,0.253755655530628
167,0.738032459245095,5.200822946484133,0.6757435464200037,0.5005360896084742,1.471106650929407,12.0,0.11862744573409156,0.13095689789019876,5.215322472507637,0.27516800550603215,3.410215795820956,88.47846247128975,0.07349454779143057,0.24496718157307923
168,0.8657802004888975,7.224827798417932,0.7394259709036692,0.49139166391930106,2.310065276581403,13.0,0.10734361608843693,0.1227653868234158,5.176527514757392,0.3892997698263829,3.347965468376623,111.05467231543471,0.07792357500577506,0.2598853015108543
169,0.5627212278367615,6.479133586499773,0.6750128672781324,0.4813246034431761,2.802106385870694,14.0,0.22494178180712587,0.1355062421006888,5.351917773991394,0.3382626490719963,1.9858269027191815,120.84062868695793,0.07366495052972961,0.25914813360451877
